 honok  hook  mon ; fardeau 
 honäm  hook ; ton 
 —  honen  hook  son  —  hook? ; à  prendre,  se  charger  de  b.  prendre  femme 
 hook  wiiny  hu ; prendre  le  gouvernail 
 ihook  se ; marier 
 holongoc ; plante  Pittosporum  Lifuense,  Pittosporacée  (dont  on  utilise  le  fruit  pour  se  peindre  le  visage) 
 hom ;  prendre  quelque  chose,  porter,  trans-  porter 

; 53 
 hum  +  hom  do  | ; prends-le  ! 
 hom  but  ! ; prends-le 
 !  hom  hmetoo  jeem ; rapporter  quelque  chose 
 hom  tilä  emmener ; avec  soi,  emporter,  colporter 
 hom  veecâ ; supporter,  endurer 
 hum  nya  me ; transporter 
 homenä ; respirer 
 homenook  ma ; respiration 
 homenââm ; ta 
 —  homenääân ; sa 
 —  e  be  homenâân ; il  étouffe 
 homegeule ; portail  d'entrée 
 at  tuoo  homegeule ; celui  qui  garde  l'  entrée 
 homekan ; Êointe  de  que1Que  chose 
 homekan  peen ; pointe  du  crayon 
 homekan  basin ; son  mamelon 
 hon  sur ; lui, 
 son ; dessus, 
 sur ; (+  nom  commun) 
 huk  sur ; moi 
 hom  sur ; toi 
 hon  Li  bademekan ; son  arcade  sourci-  liëère 
 hon  hmeetiny ; son  pubis 
 tha  hon ; unie,  lisse  (surface) 
 ogeme  bwook  hon ; je  le  précède  utilisé  dans  la  comparaison 
 u  beonua  huk  tu ; es  meilleur  que  moi 
 u  gaan  hon  tu ; es  plus  grand  que  lui 
 hoon ; (c£.  hu“  bateau) 
 hongot ; appel,  appeler 
 hop ; coquet,  se  pavaner,  chercher  à  plai-  re,  à  séduire 
 ûhop  kou ; flirter 
 hobwiny  son ; flirt 
 hoot ; locatif 
 : ; à  terre, 
 sur ; la  terre  ferme 
 olo  hoot  ai ; monter  à  terre 
 hootaa ; jeter, 
 se ; débarrasser  de  quelque  chose 
 !  t  hna  hootaa  but ; laisse-le 
 degec  hootaa  but  ! ; jette-le 
 !  kotr  hootaa ; effacer  quelque  chose 
 hotoon ; derriëre  lui,  à  sa  suite 
 hotuuk ; derriëre  moi 
 hotoom ; derriëre  toi  f  OTES 

; 54 
 ogemaa  he  but  hotoon ; je  partirai  avec  lui,  je  le  suivrai 
 odrumwe  Ghotuudru  kou ; ils  sont  tous  deux  dos  à  dos 
 hoû ; groupe 
 hoû  xop ; groupe  d'adultes,  groupe  de  frêres 
 hoû  monu ; groupe  d'hommes  qui  peuvent  entrer  dans  la  chefferie,  y  crier,  etc. 
 hooû ; plante 
 : ; Jasminum  sp.,  Oléacée 
 hove ; jet  récit  (c£.  ho-!  et  vejet)  1 
 hoo ; verbe  interrogatif  faire  quoi  ?  î  S  f  inyaa  hoo  ?  que  vais-je  faire  q 
 G ; otine 
 he  ang ; ka  hoo  qu'allons-nous  faire  maintenant  ?  ‘î  D 
 noo ; verbe  d'obligation  (+  pronom  com-  e  plément) 
 a ; 1l  faut  que  hoo  nya  ka 
 gâ ; je  dois  sauter,  à  moi  Ëx  de  sauter  tu  dois  travailler 
 hoo  u ; ka  nulijwa 
 hoc ; arracher  (+  complément  incorporé)  arracher  des  fibres  sur  la  liË 
 hoc ; gogôlo  nervure  centrale  de  la  paîme  de  coco-  tier  (c£.  âc!)  Ë  hoco!  1  refuser  de  faire  quelque  chose  iny 
 hoco ; ânyâ  je  refuse  de  le  faire  —— 
 = ; ut-hoco  uthoco   paresseux 
 . ; ï  hoco*  oiseau 
 L ; poule  sultane,  Porphyrio  porphyrio  caledonicus 
 hocoo ; ….  ...  aller  chercher  du  gros  bois  pour  le  feu  .. 
 hoh  01 ; se  lever,  se'sou1ever 
 !  hohoi  dho  l ; lëve-toi  (cf.  hai*)  l  hoi  (c£.  hai“  lever,  soulever)  hoi”  (cf.  hai*  sortir  la  nourriture  de  la  marmite) 
 hoiwato ; tomber  à  la 
 renverse ; (cf.  haiwato) 
 hok ; creuser  (+  complément  incorporé) 
 hok  thop ; creuser 
 des  trous ; (c£.  âc*) 
 hokoû ; fumer  (poisson,  coprah)  (+  complé- 

; ment  incorporé),  fumoir  hokoÿ 
 wâä ; £umer  du  poisson  (c£.  akaû) 
 holok ; démanger,  dëmangeaison  prémoni-  toire 
 ame ; hotok  hnyeucaak  ma  plante  de  pied  me  démange  hololo  faux 
 hololo ; ûe  SUITION  holoio  fuuc  parole  fausse 
 honen ; sa  charge,  sa  part  à  por£er,  sa  contribution  à  une  coutume 
 honok  hook ; mon  fardeau 
 honâm ; hook  ton  —  honen  hook  son 
 -— ; ...  hotoo  couper  de  la  canne  à 
 sucte ; (+  com-  plément  incorporé)  .  hotoc  aakû  couper  de  la  canne  à  su-  Ccre  (c£.  atâ) 
 hou ; 2  arracher  de  la  paille  (+  complé-  ment  incorporé) 
 hou ; ot  arracher 
 du ; chauqe  hou“  trombe  de  vent  qui  abîme  les  jar-  dins  d'ignames  hu!  verbe  impersonnel  d'existence 
 e  hu ; il  y  en  a 
 e  hu  koio ; il  y 
 a ; de  l'eau 
 e  ka  vee ; hü 
 waïdru  waï ; chacun 
 des ; deux  a  son  propre  récif  hu*  bateau 
 hu ; cici  pirogue  à  balancier 
 huuk  hu ; mon  bateau 
 hoom  hu ; ton 
 —  hoon  hu ; son 
 —  hoon  galu ; sa  barque 
 hoon  karopee  sa ; pirogue  hu°  poisson 
 : ; Albula  vulpes  (quand  il  est  gros)  (cf.  oükeno)  huc  (c£.  hoc  mâcher  des  écorces)  hucé 
 remblai  de  terre ; dans 
 les  champs ; de 
 taros  où ; l'on  plante 
 des  patates,  des ; bananiers 
 hucûce ; éclair 
 huudä ; offrir  quçlque  chose 

 huudii ; ++  (c£.  huut) 
 son ; offrande 
 huudiny ; (C£Î  huut  ) 
 hugoin ; plante  Canavalia  sp.,  Légumi- 
 neuse  hugomou ; plante  Cleidion  vertieilla-  tum  Baill.,  Euphorbiacée 
 nuhuc ; dans 
 ols ; huhuc  magnania  sp.  (c£.  hoc)  nuhut  inégal,  bosselé  (sol) 
 e  huhut ; gedhen  la  route  est  bosselée  (c£.  hut) 
 huuhnahmi ; viliage 
 huje ; épluché,  dépiauté,  écorché 
 huje  unen ; s'écorcher 
 e ; huje 
 but  jee ; ovic  les  bananes  sont  épluchées  —  (c£.  uja) 
 kukä ;  pousser  quelque  chose  (avec  un  bâ-  ton),  activer  (feu) 
 hukoS ; +  et  ++  attiser  le  feu 
 nhukä  meic  huko0 ; utoo  bouger,  déplacer  des  bouts 
 de ; bois  -  (c£.  hok) 
 hukoru ; plante  fougère,  Nephrolepis  hirsutula  (Forst.  £.)  Presl,  Davallia- 
 cée  hulak ; plante  Morinda  citrifolia  L., 
 Rubiacée  hulelawen  suc ; (igname,  banane),  bave  (escargot,  bébé) 
 hutiwa ; travail,  travailler,  préparer 
 une  coutume  hna  huliwa ; travail  (résultat) 
 hnen  hna  huliwa  son ; travail 
 huliwaanen  son ; travail  — 
 ame ; hulîra 
 ju ; il 
 se  met ; ä  travailler  huliwaan  Atravailler  —  à  quelque  chose 
 huliwoon  ++  huliwaan  tootr  anyin  Liameâiään ; pré- 
 parer  le  mariage  du ; couple 
 huliwaan  Loto ; réparer  l'auto 
 uma  huliwoon  loto  garage  (c£. ; huliwa) 

; 5s 
 hulo ; maudit,  faute,  péché 
 at  hulo ; homme  maudit,  frappé  d'in-  terdit  jee 
 hulo  a  e  gaan ;" les  fautes  graves  hulup  intérieur  du  pays,  terres  de  l""  intérieur "
 kong  hulup  nom ; d'un  dieu 
 ta ; hulup  champs  de 
 walei ; et  de  pata-  tes  (terre  rouge  et  sêche) 
 hum  1 ; muet  hum*  (c£.  hom  prendre  quelque  chose) 
 humbas ; i  défier,  défi 
 humbasoo ; défier,  provoquer  quelqu'un 
 humbasii  +  numo ; plànte  Psychotria  collina  La-  bill.,  Rubiacée  hunaa  Q  année  b  âge  hnyi 
 hunaa ; nyiaang  l'année  prochaine  hnyi 
 hunaa  eraang ; l'année  dernière  hunaainy 
 nokon  thaan ; l'âge  du  fils  du  chef 
 hunä ; poser  sa  tête 
 sur ; quelque  chose 
 ame  hunâ  uthunong ; il  pose  sa  tête  sur  l'oreiller  (c£.  hunong)  hunenong  chasse-mouches  (cf.  nong) 
 hunong ; avoir  la  tête  appuyée,  poser  la  tête 
 uthunong ; oreiller,  appuie-tête 
 ame  hunong  hon  uthunong ; il  pose  sa  tête 
 sur ; l'oreiller  (cf.  hunä) 
 hunyin ; être  personnel,  jaloux,  exclu-  sif 
 ame  hunyinä  anyin  jee  thaatüûnyi ; il 
 ne ; veut  pas  qu'on  touche  ä  ses  affai-  res 
 jhunyin  kou ; se  chamailler  pour  quel-  que  chose 
 huup ;  boursouflé,  coagulé  (sang),  bour-  souflure,  petit  monticule  durci  (ex.  près  d'un  trou  de  crabe) 
 aa  huup  to  wadra ; la  goutte  de  sang  s'est  coagulée 
 hurok ; plante:Celtis  paniculata  (Endl.)  Planch.,  Ulmacée 

; 56 
 hut ; haut,  élevé,  élévation  de  terrain 
 oohutäâ ; hausser,  surélever 
 ta  hut ; parties  du  récif  affleurant  à  marée  basse 
 huut ; offrande,  sacrifice 
 taben  huut ; autel 
 bii  huut ; faire 
 une ; offrande 
 huudiny ; son  offrande  (c£.  huudä) 
 huti ; avoir  une  détente  du  pied  (ex.  en  dormant),  ruer  (c£.  uto) 
 hutii ; piétiner  (+  complément  incorporé) 
 hutii  wanu ;  piétiner  des  cocos  (c£.  uto  et  huti) 
 hû ; arroser,  asperger  1 
 hûâû ; plante  :  Scaevola  frutescens  Krau-  Goodéniacée  se,  hoû*  allumer  (feu) 
 Ë  ûù  ke  meic ; allumer 
 un ; feu 
 hûca ; plante 
 : ; Psychotria  nummularioides  Guillaum.,  Rubiacée  hûce  trier,  choisir,  sélectionner  (+  complêment  incorporé)  î 
 hûce  an ; trier  sa  nourriture,  choisir  les  bons  morceaux  (c£.  Üca) 
 hücoo ; se  partager  quelque  chose  de  rare,  utiliser  la  même  chose  ä  plusieurs 
 oOtumwe  hûücoo  xaca  Üxaaû ; nous  n'avons  qu'une  robe  pour  deux 
 hûcüû ; aller  couper  des  boutures  de  pa-  tates  ou  des  feuilles  de  bananier  (+  complément  incorporé) 
 hûcûû  Loo ; aller  couper  des  feuilles  de  bananier  (c£.  heceü) 
 hûâûdrään ; son  devoir,  sa  tâche 
 hûûdrook ; mon  — 
 hûûdräâm ; ton  — 
 hâûdräân  kamwok  ka  kot  mon ; père  doit  le  battre 
 hûee ; décortiquer  l'amande  de  coco  (+  complément  incorporé) 
 hûee  nu ; décortiquer  l'amande  de  coco  (c£.  üä)  hûen  avoir  les  cheveux  blancs 

 hûgünä ; arracher  de  force,  s'emparer  de 
 orine  hûgûnä  jee  moomo ; ils  s'empa-  rent  des  femmes 
 Ghûgünoo ; se  disputer  pour  quelque  chose 
 orine  Ghügünoo  kouâ  ke  falawa ; ils 
 se ; bagarrent  pour 
 un ; pain  coller  quelque  chose,  accoler 
 joo  ++ ; (c£.  hüjo) 
 hûjien ; sa  fesse, 
 son ; derriêëre 
 hûjiok ; ma  — 
 hûj  iäm ; ta  — 
 hûjo ; collé  c'est  collé 
 e ; hûüjo 
 but  li  hu  hûjo ; pirogue  double 
 hna  hûjo ; articulation  (cf.  hûjä) 
 haûk ; enfiler  les  bretelles  de  portage 
 hûûgâä  hook ; se  charger  d'un  fardeau 
 hükanu ; jeune  cocotier 
 hûkälä ; .…  nouer,  attacher  quelque  chose 
 hûkoloo  ++ ; (c£.  hûkolo) 
 hûkoio ; poissonneuse  (mer) 
 hûkolo ; attaché,  nouë 
 ohûkolo ; noeud  (c£.  hûkätä) 
 hûkotiä ; contester  quelque  chose,  pro-  tester  pour  quelque  chose 
 hûkotioo ; +  et  ++ 
 ame  hûkotiâ  hwok  hofuuc ; il  conteste  ma  parole 
 hâkotiâäânen  taveet ; 1la  protestation  des  gens  (c£.  hüûkoto) 
 hükoto ; rouspéter,  protester,  rechigner,  râleur  grognon, 
 e  hüûkoto ; il  est  rouspéteur,  contes-  tataire 
 ame  hükoto ; il  proteste,  il  rechigne  (c£.  hûkotiä) 
 hûle ; (c£.  ûla  tresser) 
 hûlà ; gouttière 
 hül  Ghwa ; j 
 ü ; siffler  (doigts  dans  la  bou-  che)  (cf£f.  jüù) 

 hûtâlää ; [htitiü]  tremÿer  dans  l'eau,  maintenir 
 sous ; l'eau  quelque  chose  qui 
 à ; tendance 
 à ; remonter,  immerger  et  res-  sortir 
 hûlälaää  hnyi  koihiny ; tremper  queique  chose  dans  l'eau 
 de  mer ; bulle  d'eau 
 hûtûlü  hangoc  hüûnaa ; recoﬁmandér  quelque  chose,  con-  fier  (une  responsabilité) 
 hünoo  + ; et 
 ++  hûnaa  sidroâ  kâäu ; Tlui  conf  gasin  ier  le  ma- 
 hûnenook ; ‘  crisper  son  visage  (souffran-  ce),  grimacer 
 e  hûnenook  hnyimekan  son ; visage  se  crispe 
 hünoo ; éclairer  quelque  chose  avec 
 une ; torche,  pêcher  quelque  chose  à  la  torche 
 HL  hlaanyin  son ; enveloppe, 
 son ; emballage  (c£.  Laan) 
 hlà ; brûler  (feﬁ,  soleil) 
 ame  hlä  meic ; le  feu  brüle 
 hna  hlä ; trace  de  feu,  brandon  noirci 
 5  hle ; (cf.  La  fouiller) 
 hlec ; serrer,  compresser 
 hlic  + ; et 
 ++  hlehlou ; s'étirer,  s'étendre,  se  déten-  dre 
 L  * ; rémora,  Fcheneis  nau- 
 hleiok ; poisson  crates 
 hlemu ; bananier  a  rhizome  comestible 
 hlihli! ; débrousser  dans  un  champ  de  ta- 
 TOs  hlinti*  nom ; d'une  pêche  ancienne  col-  lective,  avec 
 un ; grand  filet 
 -hlihlii ; tirer,  haler  (+  complément  in-  corporé) 
 hlihlii  too ; cueillir  des  lianes  e 
 hlihlii  hu ; mettre 
 un ; bateau  a  l'eau 

; 57 
 hündù  ++  hûünoo  gedhen ; éclairer  la  route  (c£.  hünû) 
 hünoo ; (c£.  hûnaa  recommander) 
 h  unu  L  ,n ; —  éclairer 
 avec  une ; torche,  pêcher  a  la  torche,  pêcher 
 au ; poison  (intr.)  (c£.  hûnoo)  hûnye!  jumeaux,  jumelles 
 Li  hûnye ; les  deux  jumeaux  hûnye“  plante 
 : ; Dianella  intermedia  Endl.,  Liliacée 
 hûnyû ; voile  (du  bateau)  sa  voile 
 hûnyoon  hünyûnye ; £emous  (de  l'eau),  rouler  (vagues)  (cf£.  Lelo) 
 hlihling ; fermé  (c£.  hlong) 
 hlinginy ; son  couvercle  (c£.  hlong) 
 hlingä ; tuer 
 hlingoo  + ; et 
 ++  ame  hlingâ ; 11  le  tue  11  tue  un  rat 
 ame  hlingä  ke  tep  ame ; hlingoo 
 nya ; 1l  me  tue  tuer  des  rats  hlingoo 
 tep  Uhlingo ; tuer  (intr.),  crime 
 hna  hlingä ; l'exécution  de  quelqu'un 
 hlitr ; d.  noir  (couleur)  b.  nom  d'  un  clone  de  taro  (c£.  Llitr) 
 hLo ; trouver,  ramasser 
 hLuu ; ++ 
 hlo  veto ; ramasser  la  pierre 
 hluu  veto ; ramasser  des  pierres  hlogon  son  chauffage 
 hloguk  meic ; mon  feu  ton  — 
 hlogom  meic ; hlogon 
 meic ; son  — 

; 58  (c£.  hlk) 
 hioohlo ; se  faire  du  souci,  être  an-  xieux,  avoir  de  l'appréhension 
 ogeme  hloohlo ; gaadrin  je  me  fais  du  souci  pour  eux 
 hlowe ; plante  roseau  utilisé  pour  £a-  briquer  des  sagaies 
 UÜhlowe ; un  roseau  hloo  garder  quelque  chose  pour  soi,  se  préserver  hlii  +  hlok  se  chauffer  au  feu 
 ogeme ; hlok  je  me  chauffe  au  feu  hlogon  son  chauffage  hlogon  meic  son  feu  hloon  envelopper,  recouvrir  de  feuilles  (+  complément  incorporé)  hloon  hnyei  recouvrir  le  champ  avec  des  palmes  de  cocotier  pour  le  proté-  ger  (c£.  Laan)  hlong  fermer,  boucher,  barrer  quelque  chose 
 hmaadem ;  plante  :  Hemicyclia  deplanchet  Baill.,  Euphorbiacée  hmaa  i  jeune,  beau  hmaainy  sa  beauté  hmaletap  exploser 
 en ; tombant  par 
 terre ; (ex.  fruit,  papaye) 
 hman ; huileux,  graisseux  hmana  plante 
 : ; Glochidion  sp.,  Euphor-  biacée  hmanenang   beau,  joli,  transparent  (eau) 
 hmä ; fixe,  solide,  résistant  ter 
 hmâ ; rester  debout  fixement 
 e  hmâ  hwan  uma ; la  porte  résiste 
 > ; mââ  !  diable,  lutin  h  mâä-  natte  rustique  en  cocotier,  uti- 

; hting  +  et  ++  hlong 
 gedhen ; barrerAla  routé 
 ame ; hiing 
 nya ; 11  m'enferme 
 hna ; hlong  *  le  barrage  (c£.  hlihling) 
 h ; Loong  chaud,  chaleur 
 e  gaan ; hloong  11  fait  trës  chaud  hlouhlou  chagrin,  honte  hiu!  jeune  Ëille  wahlu  les  Jeunes  filles  bii  hlu  &  faire  la  jeune  fille  b.  servir,  être  serviteur 
 ame ; bii  hlu  ka 
 thaan ; il'est  le  servi-  teur  du  chef 
 h ; Lu*  recouvrir  (une  maison) 
 hlu  uma ; couvrir  la  maison 
 hluu ; (c£.  hlo  trouver,  ramasser)  hiuhluma  se  dissiper,  chahuter  (c£.  hluma) 
 h  luma ; rire 
 hlumaa ; rire  de  quelqu'un 
 HM ; lisée  pour  tapisser 
 les ; parois 
 hmâä° ; à  postverbe  (aprës  verbe  transi-  .  tif) 
 . ; fortement, 
 fixement ; b.  marque 
 de ; superlatif 
 käâtr  hmââ ; tenir  solidement 
 e  ti  gaan  hmââ ; c'est 
 vraiment  três ; grand 
 hme ; a. 
 marée  basse  = ; b.  récif,  pla-  tier  découvert 
 a  marée  basse ; c, 
 sec, ; asséché, 
 vide  hmehme  La  Être  soumis,  consentant,  obé-  issant  hmehme  avoir  honte,  la  honte  hmeleûleü ; poisson 
 °  °  gros  bec  de  cane, ; Lethrinus  nebulosgue 
 .  hmeld ; poisson 
 .  bossu  doré,  Lethrinue ;

; mahsena 
 hmenu ; ombre  portée 
 hmenuuk ; mon  — 
 hmernoon ; ton  — 
 hmencon  son  -—  hmetaa ; faire 
 du ; mal,  maltraiter 
 hwen  hmetaa  ke  at ; sa  façon  de  mal-  traiter  quelqu'un 
 .  hmetoo. ; postverbe 
 ” ; encore  (après  verbe  transiti£f)  - 
 ogeme  haam  hmetoo ; je  le  redonne  (c£.  hmetu!)  hmetu!  Q.  fetourner 
 . ; .  b.  postverbe  encore  (aprës  verbe  intransitif) 
 hmetu  jeem ; revenir 
 hmetu  hnyaaba  ai ; retourner  à  la  mai-  son 
 ame  xû  hmetu ; il  repousse  encore 
 e  caa  mék  hmetu ; il  n'est  plus  malade 
 oohmetoo ; faire  revenir,  donner  en  re-  tour,  rendre  hmetu“  arriver  ä,  s'arrêter  ä  (niveau)  sa 
 ame  ka  hmetu  iwaainy ; hnyi  ûlaainy  barbe  lui  arrive  à  la  poitrine 
 hmetru  se ; casser  (membre,  pierre,  etc.) 
 aa  hmetru  benyik ; j'ai  le  bras  cassé 
 oochmetroo ; casser  quelque  chose 
 hme ; e 
 » ; plante  galac,  Acacia  spirorbis  La-  bill.,  Légumineuse 
 ut  hme ; casse-tête 
 en ; gaiac 
 ihme  un ; galac 
 hmehmetr ; tout 
 à ; fait  mür,  jaune  aa  hmehmetr  ut  hnyei  le  champ  est  tout  jaune  (c£.  metr) 
 hmëk ; éveillé,  s'éveiller 
 cohmekâ ; réveiller  quelqu'un 
 aa  hmek  tô  xop ; l'homme  s'est  éveillé  —— 
 hmekä ; veiller 
 à ; quelque  chose 
 hmeek ; a.  lourd,  affligé,  triste  b.  deuil  €.  problëme,  souci,  ennui 
 iny  hmeek ; je 
 suis ; affligé,  triste 
 ogeme  hmeekä ; je  m'afflige 
 pour ; quel- 
 que ; chose 
 oohmeekä ; alourdir,  lester  quelque  chose 
 ohmekiny  ses ; testicules 
 e  ti  gaan  hmää  hmeekiny ; c'est  un  trës 
 gros ; problème 

 59  hmekan  son ; bourgeon  (cf£.  emekan)  hmeetiny  dans 
 :  hon  hmeetiny  son ; pubis 
 °  hmetr ; dans 
 . ; ovic 
 hmetr ; banane  mûre  (c£.  metr) 
 hmi ; 4.  faire  la  priêëre  b.  religion  Ce  semaine 
 otinaa  hmi  ! ; faisons  la  prière 
 !  hwaaban  Lo ; Li 
 hmi ; après  deux  semai-  nes 
 hmiä ; a.  famine  b.  être  malheureux,  manquer,  être 
 en ; pénurie  c'est  la  famine 
 Ünya  hmiä ; iny 
 hmiâ ; je  suis  malheureux  iny 
 hmiä  hnyi  konying ; je  manque  de  taros 
 hmi  âân ; il  déteste,  il  ne  veut  pas  voir,  son  abhorration 
 e  hmiook ; je  déteste 
 e  hmiâ…âm  tu ; détestes 
 hmiäân  ka  oo  Paulo ; il  ne  veut  pas  voir  Paul,  il  déteste  Paul 
 hmiän  tep ; plante 
 : ; Dysoxylum  Lessertia-  num  Benth.  (=  D.  bijugum  Seem.),  Mé-  liacée 
 hmi  ihmi ; oncle  maternel,  tonton  (voca-  tif) 
 hmihmiâ ; Dbruit  de  sanglots,  hoquet  de  chagrin  (quand  on  a  beaucoup  pleurê}  hmihnyai  brave,  qui  n'a  pas  peur 
 hminya ; postverbe 
 : ; aussi 
 inya  hminya ; moi  aussi 
 ogeme  huliwa  hminya  koo  Paulo ; je  tra-  vaille  aussi  pour  Paul 
 hmita ; vomir 
 hmitaa ; vomir  quelque  chose 
 hmitoo  +  hmodudu ; boueux,  inondé 
 hmohmokutu ; bruit  de  quelque  chose  de  croustillant  qui  craque 
 hmoku ; troué 
 sa ; dent  est  cariée 
 e  hmoku  nyoon  oohmokoo  trouer ; quelque  chose 

 60  hmokun ; avoir 
 une ; crampe 
 e  hmokun  caak ; j'ai  une  crampe 
 au ; pied 
 hmokunen ; sa  queue 
 hmokunen  behelok ; 1la  queue 
 du ; lézard 
 hmolok ; cabossé 
 hmoloom ; poteau  central 
 hmonop ; trou, 
 creux ; dans  le  corail  amé-  nagé  pour  y  faire  des  cultures 
 hmouca ; se  cCasser, 
 se ; briser 
 aa  hmouca  but  tangen  koio ; le  pot  à 
 eau ; est  cassé 
 oohmoucaa ; casser,  briser  quelque 
 HMW  .  hmwecik ; plante 
 . ; Euroschinus  obtusifo-  lius,  Anacardiacée 
 hmwe  Len ; dessous,  sous  lui 
 hmwelik ; sous  moi 
 hmwe  L  âm ; sous  toi 
 hmweli  Paulo ; sous  Paul 
 ejii  hmwelen ; ici,  en  bas 
 hmwe  Leban ; sa  nuque, 
 hmwe  Ledraany ; le  sol,  la  terre  hmwoohnyin!  être  en  colère 
 iny  hmwoohnyik ; je  suis  en  colère 
 tu ; es 
 —  u  hmwoohnyâm  e  hmwoohnyin ; il  est  — 
 HN, ; hna-!  préfixe  nominalisant 
 .  ° ; e  résultat  d'une  action  b.  place  de,  endroit  où,  trace  de 
 hna  bâ ; refuge 
 hna  badrou ; foyer 
 hna  belok ; champ,  cultures 
 hna  biâ ; place  de  danse 
 hna  cubwec ; tentation 
 hna  hlä ; trace  de  feu,  brandon  noirci 
 hna ; hlingä  exécution 
 hna ; hlong  barrage  hna  articulation  hûjo 

; chose 
 hmoutr ; avoir  le  hoquet 
 -hmu ; suffixe  possessif  lère 
